,label,name,party,wahlkreis,x,y,digital,familie,demokratie,natur,arbeit,top_word_0,top_word_1,top_word_2,top_word_3,top_word_4,top_word_5,top_word_6,top_word_7,top_word_8,top_word_9,top_word_10,top_word_11,top_word_12,top_word_13,top_word_14,top_word_15,top_word_16,top_word_17,top_word_18,top_word_19,top_word_20,top_word_21,top_word_22,top_word_23,top_word_24,top_word_25,top_word_26,top_word_27,top_word_28,top_word_29,top_word_30,top_word_31,top_word_32,top_word_33,top_word_34,top_word_35,top_word_36,top_word_37,top_word_38,top_word_39
32,dennis-nusser,Dennis Nusser,FDP,Heidelberg,-448.86722,-865.041,0.07446446036971488,0.1932088163221429,0.015481378766694302,0.0382503612859151,0.04721319203737676,Sozialkasse,Jahrhundert,Bildung,endlich,Schule,gelingen,digital,Eltern,schnell,schon,Heidelberg,Rücklage,qualifizierte,Wenige,vergleichbar,Bafög,mögen,weltbeste,Ups,Schuldenbremse,Zugriff,Morgen,Vorsorge,Spielraum,Freier,Renteneintritt,unterscheiden,Egal,außerdem,frisch,weitergehen,sparen,eröffnen,Wind,Start,Kompetenz,Generationengerechtigkeit,Ziel,Freiraum,Standard
33,manfred-ebel,Manfred Ebel,DKP,Dahme-Spreewald - Teltow-Fläming III - Oberspreewald-Lausitz I,-17.568838,695.59845,0.0,0.018063882122649647,0.01085060982733403,0.02205719557623865,0.029343439158055512,lesen,Sozialismus,Joghurtsort,sehen,Kapitalismus,Welt,verändern,Alternative,Wer,niedertrampeln,zerbombten,schleifenden,deformiert,Luxemburg,schuldig,mies,obdachlose,Mindest,verwandte,berühren,Nahost,Unglück,Fuge,unwichtig,Auswuchs,überleben,Repression,aufzählen,Smartphone,Sozialabbau,ringen,stürzen,Forum,Konsum,Frieden,vollkommen,erkämpfen,zurückdrängen,Versprechen,kapitalistisch
34,esther-isaak-de-schmidt-bohlander,Esther Isaak de Schmidt-Bohländer,DIE PARTEI,Hamburg-Wandsbek,-276.14594,175.70972,0.0,0.0,0.022285438591167085,0.0038884791478023353,0.0029243779655593553,Spur,Wandsbeker,Wandsbek,sechsspurige,belästigen,bekommen,bedienen,motorisierten,Parkplatz,Hauptthema,Rollator,Rollstuhl,km,Streben,mitten,umbauen,lieben,konzentrieren,Name,begrenzen,30,darum,denken,Straße,natürlich,fordern,Stadt,endlich,ganz,kommen,gerecht,leben,Bürger,gespalten,gewerkschaftlich,gewaltsam,gewaltig,gewaltbereiten,geschichtlich,geschuldet
35,tilo-hellmann,Tilo Hellmann,DIE LINKE,Meißen,1282.5182,-70.90099,0.0,0.20795329999150405,0.02165343574506968,0.01871514901638249,0.16517447806084318,Rente,fair,leitend,zurücklassen,Fluchtweg,Entspannungspolitik,Genfer,geflüchtete,Bildungsweg,isolieren,Familienform,Lebensentwürfe,gleich,Mittelmeer,Familiensplitting,darunter,oberhalb,Geflüchtete,niemanden,Lebensleistung,Weltoffenheit,Frieden,verheiraten,einleiten,Waffenexporte,aufhören,sachlich,integrieren,050,Familie,Ehe,wiederherstellen,Prinzip,Befristungen,Aufrüstung,Anerkennung,Bildungssystem,abhängen,Geldbeutel,Bildung
36,leon-hahn,Leon Hahn,SPD,Bodensee,-37.243023,-512.90936,0.07278537794348976,0.10600621267364106,0.033109001058472406,0.05285640329676587,0.10479008499433712,digital,Arbeitnehmerin,kämpfe,Deshalb,Nachhaltigkeit,darauf,Arbeitnehmer,Dabei,ausbauen,zusammengehören,weiterqualifiziert,erreichbarkeit,ständigem,sexuellen,Klassenraum,Freiheit,langsam,kurzfristig,Gang,modernisieren,sozial,Infrastruktur,Hautfarbe,achten,erklären,reagieren,Flexibilität,ernähren,Chance,gebührenfreie,Existenz,Geschlecht,aufbauen,ausschließen,erwirtschaften,Orientierung,Sicherheit,Vernunft,gerechten,Studium
37,roland-panter,Roland Panter,DIE GRÜNEN,Hannover-Land II,-937.43036,-55.823475,0.06182284661542412,0.04303568945599811,0.08014499193946663,0.03713637358445683,0.06091195450690098,System,einher,künftig,erfordern,vermutlich,einfach,organisieren,viele,Klimawandel,verteilen,Rahmenbedingung,Gemeinschaft,Konzept,wohnen,durchsetzen,Idee,Lösung,alt,bezahlen,ökologisch,nachrückenden,anpassungsfähiger,zerstörerischen,übersetzen,überstimmten,schnell,Armut,Digitalisierung,Interesse,sehen,Disziplin,Babyboomer,Parallele,stärkeren,Phase,aggressiv,Weltgemeinschaft,steuergerechtigkeit,starr,Zuversicht
38,georg-sattler,Georg Sattler,SPD,Rottweil - Tuttlingen,776.4028,159.92503,0.0,0.0,0.0,0.028266823668966618,0.1243084881555006,Verteilungsgerechtigkeit,Entlohnung,Gesundheitswesen,Arbeitsbedingung,Mittelstand,reichen,fair,Steuer,sicher,Leben,Rente,stark,gestalten,gewünscht,gewöhnen,gewährleisten,gewähren,gewähltes,gewählt,gewiß,gesetzeswidrig,gesetzlich,gewiss,gestern,gesichert,gewerkschaftlich,gewaltsam,gewaltig,gewaltbereiten,gezielt,gesundheitlich,gesunde,gespalten,gesund,gesteuerte,gewinnen,getrennt,000,giftig,grundlegend
39,margit-stumpp,Dipl. Ing. (FH) Margit Stumpp,DIE GRÜNEN,Aalen - Heidenheim,-683.9192,144.40807,0.01386125931724255,0.01901266577476149,0.12810776044369446,0.06975220661107671,0.0,Mitwirkung,Gleiche,wahren,Selbstbestimmung,Respekt,Umsetzung,künftig,erfolgreich,Teilhabe,Energiewende,Generation,Umwelt,Recht,Demokratie,Chance,gewinnen,gewiss,gewiß,gewerkschaftlich,gewaltsam,gesundheitlich,gewaltbereiten,getrennt,gewählt,gesunde,gesund,gesteuerte,gestern,gestalten,gespalten,gesichert,gesetzlich,gesetzeswidrig,gesellschaftlich,gewaltig,gewähltes,000,gewährleisten,griechisch,grenzüberschreitend
40,gabriele-hiller-ohm,Gabriele Hiller-Ohm,SPD,Lübeck,1265.3164,-196.62798,0.01366334503137728,0.1861764446606554,0.0071350988563245845,0.012816342844359915,0.1108677273607724,Lübecker,Mio,gerechte,000,Rente,beim,verwandte,Wahlkreis,Dafür,Euro,seit,Elbe,Mütterrente,Hafen,Schulter,Erwerbsminderungsrente,Geist,erkämpfen,Meisterprüfung,63,20,Stabilität,Familiengeld,Familienarbeitszeit,verbessert,gebührenfreie,beziehen,Tasche,glücklich,Beitragsjahr,sachgrundlosen,Uni,Belastung,45,Renteneintrittsalter,pflegen,Mindestlohns,Befristung,gerechtes,2013
41,steffen-doebert,Steffen Doebert,Mieterpartei,Berlin-Marzahn-Hellersdorf,-710.56213,286.2098,0.007660573556441945,0.014949656008535256,0.08930491497955408,0.02954431694173022,0.07063257830807465,GG,Parkanlage,Schluss,Missbrauch,beachten,Verdrängung,grundeinkommen,Mieter,Macht,Schaffung,umsetzen,natürlich,privatisierte,widerrechtlich,bürgerzentren,wirtschaftlich,schon,Focus,abdecken,Umgehung,Wohnraumspekulation,Chaos,Wirtschaftlichkeit,Mieterrechte,November,Wichtigkeit,gerichtet,Demütigung,genutzt,Kleinunternehmer,dar,existenzsichernd,Fonds,Modernisierungsumlage,bedingungsloses,Dienstleister,passen,Privatperson,Ökologie,Mischung
42,katrin-werner,Katrin Werner,DIE LINKE,Trier,277.7848,695.1017,0.0,0.05177364308339308,0.0055580071148713705,0.0,0.03064940274278008,Trier,inklusive,Ausschuss,Senior,Pfalz,Akteur,Rheinland,Sprecherin,streiten,geschehen,teilhaben,Gesellschaft,selbstbestimmt,Jugend,hinaus,Mitglied,darüber,engagieren,Veränderung,zusammen,Frau,kämpfen,gemeinsam,gerecht,Familie,sozial,gewähltes,gewähren,gewöhnen,gewünscht,gelebtes,gezielt,gewährleisten,genau,gewiß,ggf,gewiss,gewinnen,gewerkschaftlich,gewaltsam
43,dr-nils-schmid,Dr. Nils Schmid,SPD,Nürtingen,739.67786,-111.693146,0.0066465210640135036,0.0707439416973339,0.02748940873792353,0.0,0.07596312855479614,Seite,Datennetz,kindergärten,Freundschaft,statt,Medaille,Weltoffenheit,Gleichgewicht,Antrieb,beide,Haltung,Alleinerziehenden,gebührenfreie,sammeln,leistungsfähig,Schienen,Export,Hass,Ausgrenzung,Gleichberechtigung,Zwei,Ausgleich,zukunftsfähig,Medizin,einbringen,Erfolg,Finanz,Vielfalt,Zusammenhalt,Klasse,Erfahrung,Bürgerversicherung,sozial,zwei,Kitas,Straße,bedeuten,bezahlbar,Unterstützung,Wohnraum
44,pia-zimmermann,Pia Zimmermann,DIE LINKE,Helmstedt - Wolfsburg,510.8326,377.40076,0.0,0.008969052172582502,0.009514979596921543,0.0,0.08889654891646039,Pflege,stark,Bewegung,Gesundheit,pflegebedarf,pflegepolitische,Pflegepolitik,Entgelt,Hunderttausend,Ware,armutsfeste,Aufwertung,würdigen,Bundestagswahlkampf,Motivation,Auseinandersetzung,Sprecherin,Bundestagsfraktion,engagiere,verankern,Arbeitsbedingung,Gesundheitspolitik,angehörige,Bedingung,Menschenrecht,Umgang,Parlament,gelingen,Kampf,Einsatz,zentral,sozial,Aufgabe,Stimme,letzter,vielen,Lohn,hören,unterstützen,hoch
45,dirk-methfessel,Dirk Methfessel,DIE LINKE,Main-Kinzig - Wetterau II - Schotten,506.98196,-170.52531,0.006847881851562033,0.0,0.07078653487871571,0.1625386548701593,0.06513254198399769,Motto,Stärkung,ÖPNV,Verbot,sowie,Union,ökologisch,waffenexporten,prozentig,großkonzerne,Atom,Wochenmarkt,Weltmarkt,Nulltarif,Homophobie,Agrarwende,Auflage,jegliche,sozial,Verkehrswende,Fairer,Welthandel,vorgehen,innerhalb,vereint,Diskriminierung,schrittweise,Rassismus,Naturschutz,transparent,Abrüstung,Nation,Produkt,Friedenspolitik,Form,Menschenrecht,erneuerbar,Tier,Massentierhaltung,100
46,florian-osner,Florian Oßner,CSU,Landshut,24.021793,-750.59735,0.04049162784038522,0.11695438278640538,0.005337761136212228,0.07517913101828905,0.03111373750547585,klar,bleiben,sowie,Familie,weltweit,werteorientierten,hinsichtlich,Gott,Vereine,Kindergelderhöhung,exzellente,Achtung,Soli,wertvoll,Kombination,Schöpfung,Keimzelle,Weiterbau,Jugendarbeit,Gesetzgeber,Internets,Wettbewerbsfähigkeit,Attraktivität,schulisch,Mütterrente,Glaube,qualitativ,stärken,Landwirt,Rückgrat,Schienen,anständig,Eigentum,Rohstoff,Pflicht,Elektromobilität,produzieren,ehrenamt,Erziehung,Leben
47,dr-reinhold-reck,Dr. Reinhold Reck,ÖDP,Freising,-398.49786,-142.51154,0.00380001188757746,0.05214644029183048,0.09059873972418317,0.049788249657609376,0.03167329124504836,statt,Stärkung,Stopp,UN,Milieu,EU,Verbot,Tierhaltung,Verhinderung,Beendigung,genug,regional,Vermögen,interessengeleitete,stärkung,regimen,naturnaher,wertegeleitete,Förderung,Überproduktion,autokratisch,Japan,bilateral,bildungs,Vorantreiben,Vereinbarung,effektive,Mitgliedsland,Speichertechnologie,Freihandelsvertrag,autokratischen,Versorgungsstruktur,Präventionsarbeit,Rentenreform,Suffizienz,Fairhandel,Bundeskanzler,Einkommensteuer,sozialpolitisch,Bindung
48,daniela-langer,Daniela Kluckert,FDP,Berlin-Pankow,-353.33395,-702.5023,0.06953445020852549,0.01656464713305225,0.016592750512903938,0.041903716105495536,0.0163655449873633,Tegel,Pankow,Berlin,schnell,Ortsteil,rot,Mobilität,Flughafen,Weiche,Chance,neu,offen,zurückzulehnen,beispielgebend,intelligenter,Wohlstand,Digitalisierung,schon,strukturell,Internetanbindung,Hype,benutzen,Überregulierung,Senat,durchdringt,Wann,Ausbau,Defizit,wunderbar,Gängelei,Geschäftsmodell,Buch,Eröffnung,Genehmigungsverfahren,schnellem,blockieren,Integrationspolitik,Metropole,Trotz,interessant
49,john-haberle,John Haberle,DIE GRÜNEN,Märkischer Kreis II,309.0639,-290.94156,0.0,0.0,0.0,0.12701606044003752,0.0,demokratischeres,radverkehr,Besserer,Artenschutz,Weniger,integriert,ÖPNV,Tier,Massentierhaltung,Klimaschutz,Verkehr,weniger,Stadt,Europa,stark,gewiss,gewerkschaftlich,gewiß,gewaltsam,gewählt,gewaltig,gewinnen,000,getrennt,gesunde,gesund,gesteuerte,gestern,gestalten,gespalten,gesichert,gesetzlich,gesetzeswidrig,gewaltbereiten,gesundheitlich,gewähren,gesellschaftlich,großkonzerne,griechisch,grenzüberschreitend
50,katja-suding,Katja Suding,FDP,Hamburg-Altona,-76.732574,-330.0142,0.016068635746949757,0.07889004853052849,0.025488455384038308,0.008397750135036783,0.008448859751835038,Hamburg,kraftvoller,Kulturszene,Kontrollverlust,anziehen,Lebensbereich,Unterricht,Krisenregion,unsinnig,schicken,Metropole,Bewohner,lebendig,ernähren,fliehen,Berliner,Gründer,Job,erfüllen,Mietpreisbremse,suchen,reden,Rahmenbedingung,Asyl,Hilfe,lernen,Ausbildung,staatlich,Idee,lassen,Herz,modern,Eltern,tun,Wohnraum,Berlin,bekommen,vielen,klein,Unternehmen
51,detlef-muller,Detlef Müller,SPD,Chemnitz,969.7975,8.253631,0.027118642213516897,0.10125787686502626,0.03094546782027985,0.009749646761995068,0.0705839134475117,Chemnitz,Chemnitzer,Sachsen,Zwei,Krankenversicherung,Klasse,überall,echt,setzen,privat,Bildung,aufgeklärtes,aufgeführten,stromkosten,dreimal,Hauptziel,drittgrößter,selbstbestimmtheit,nebeneinander,Nachdruck,unübersichtlichen,Fernverkehrsanbindung,300,versichern,ausmachen,Leipzig,hören,Wiedervereinigung,kleinsten,Gebührenfreie,Bundesverkehrswegeplan,Zufriedenheit,ausgestattete,demokratisches,Infrastruktur,Strompreis,Angleichung,Privileg,auskömmliche,Umstand
52,peter-schimke,Peter Schimke,DIE LINKE,Ludwigsburg,1165.3179,542.52057,0.011481734436278793,0.05254097361106151,0.02711522251028473,0.004208085354667905,0.24881994072641664,innere,rentenabschlagsfreien,Versicherungsjahr,schützt,Euro,bedarfsdeckende,Abschluß,handelnde,Politikwechsel,Gebühr,sanktionsfreie,050,Bundesland,schwache,Aufhebung,Bildungschance,Kooperationsverbot,Steuersystem,selbstbestimmtes,Mindestsicherung,mindestens,ersetzen,Höhe,Sanktion,Stunde,Waffenexport,belasten,Auslandseinsatz,Beteiligung,Jugend,Sicherung,IV,bundesweit,40,System,Schaffung,Hartz,Erhöhung,gewährleisten,Bundeswehr
53,heidi-beutin,Heidi Beutin,DIE LINKE,Herzogtum Lauenburg - Stormarn-Süd,-85.35448,717.73517,0.006555811747151668,0.03823262373605568,0.04171226550625382,0.0,0.08574690777584397,Friedensinitiative,antifaschistischen,Nöten,Bündnissen,arbeits,Verbindung,ungerecht,Kontakt,Auswirkung,Bewegung,darin,Gewerkschaft,Kreis,täglich,Sorge,abgeordneter,sozial,direkt,halten,Altersarmut,Aufgabe,kämpfen,sehen,stärken,Kind,Arbeit,gewähren,gewählt,gewährleisten,gewiß,gewähltes,000,gewinnen,gewerkschaftlich,gewaltsam,gewaltig,gewaltbereiten,getrennt,gesundheitlich,gesunde
54,frank-karnbach,Frank Karnbach,AfD,Darmstadt,-955.836,540.2656,0.0,0.0,0.13224583425901582,0.0,0.011245317937654532,Mitbewerber,demokratisch,eigen,Zensur,sagen,staatlich,lassen,Versorgung,Gesellschaft,Bürger,obrigkeitsabhängig,zurückgeführt,aufmerken,diktieren,durchsichtig,demokratiefeindlich,blosse,darfst,Entscheidung,analog,Parteisoldatum,Umgehung,Etablierung,Politischer,Ächtung,bestenfalls,Entschuldigung,zumal,eigenverantwortlich,Argument,Erklärung,autoritär,verletzen,Systems,Schwäche,Nazi,wehren,Ausdruck,handelnde,Extremist
55,doris-aschenbrenner,Dr. Doris Aschenbrenner,SPD,Coburg,45.90623,-818.62897,0.0536182139089499,0.09582293488728708,0.028072400352742947,0.009801809304014999,0.02343803881741802,Region,Beruf,idyllisch,Generation,Ärzteversorgung,verantwortliche,Ausweitung,Maschine,passend,dank,Stromtrasse,wunderschön,ALG,vereinbarkeit,auskommen,zukunftssichere,sowie,Chance,Qualifikation,Anbindung,umgekehrt,innovativ,günstig,Stärke,weiterentwickeln,ehrenamtlich,deswegen,Gesellschaft,vorhanden,angehen,Anliegen,Ebene,bestimmen,zurück,gelingen,Engagement,beruflich,flächendeckend,ändern,Mann
56,klaus-ernst,Klaus Ernst,DIE LINKE,Schweinfurt,983.00616,473.63727,0.010524275418704614,0.02019848170709247,0.03471997199547082,0.0,0.1852394849029596,entgegen,Krise,Bundesrepublik,zuwenig,Finanzsektor,auseinander,Grün,Finanzmarkt,Schere,Wirtschafts,Steuerpolitik,abhängig,Einkommen,stellen,beschäftigter,Umverteilung,Konzept,rote,bescheren,wirtschaftspolitisch,bedarfsorientierte,asymetrische,deregulierten,Armut,solidarisch,letzter,fordern,europäisch,führen,klaffen,rückgängig,Bericht,Arbeitenden,Dumpinglöhnen,Wirtschaftsdemokratie,Kürzungspolitik,Wirtschaftskrise,Kanzlerin,beispiellos,arbeitslos
57,dominik-haffner,Dominik Haffner,DIE PARTEI,Bonn,-270.80182,-159.95459,0.0,0.0,0.002252779185701232,0.0,0.0061558443546713216,Bad,Godesberg,Yoga,Bonn,womit,ruhig,Ahrweiler,Quadratmeter,festsetzen,Kraftwerk,zuführen,folglich,bemühen,endgültig,mögen,schönes,ausreichen,Energiegewinnung,NRW,Ruhe,alternativ,Maß,zukünftig,bisher,attraktiv,Außerdem,Kraft,daher,Einführung,liegen,Stadt,endlich,erhalten,gewaltbereiten,gewünscht,ggf,gezielt,gewerkschaftlich,gewähren,gewährleisten
58,alexander-muller-2,Alexander Müller,FDP,Rheingau-Taunus - Limburg,-484.66098,-683.8672,0.05994212427281807,0.1007642206713941,0.017881865545391833,0.0,0.05121691552051198,AG,Umverteilung,hoch,erreichen,rohstoffarmes,nutzbare,subventionierte,Speichertechnologie,Explosion,Telekom,umdenken,Reiche,Verkauf,aussehen,Ups,Gründerkultur,Windkraftanlage,vollkommen,Strompreis,Post,diskutieren,normal,Breitband,intakt,Verkehrsweg,angestellter,Behörde,Fraktion,Zukunft,Start,neu,hängen,Auge,Demokrat,Arbeiter,genau,Ausgleich,Mitte,funktionierend,Beschäftigung
59,dr-petra-sitte,Dr. Petra Sitte,DIE LINKE,Halle,293.53387,411.9833,0.006710216147727541,0.042831708521260614,0.020809551342280914,0.018113157315225184,0.0803721860123631,Zeitgeist,Daher,gesellschaftlich,wurzeln,individuelle,widersprüchen,sorglos,Zukunftsthema,Mindestlöhne,Spaß,zwanzig,verwaschen,Erleichterung,ungerechter,02,Netzpolitik,Kernproblem,18,Landesliste,armutsfeste,aufgreifen,Aufbruch,sichernd,sozial,Trotz,Lebensstandard,nämlich,Reichtums,Rede,Sachsen,zuerst,Erkenntnis,Ausgrenzung,Ungerechtigkeit,Zentrum,Arbeitswelt,Ungleichheit,verschärfen,gerechte,aufwachsen
60,jana-wolff,Jana Wolff,FREIE WÄHLER,Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I,-889.3944,569.38477,0.0,0.056175755001824285,0.10946024865629536,0.016714113662341767,0.01851239817742584,Verhältnis,UNO,Wirtschaftswachstum,hoffen,gesellschaftlich,gefährden,Privatisierung,Demokratie,Konzern,tun,schlechteren,Entscheidung,Interesse,objektive,Paralleljustiz,Entwicklungs,Schwellenland,verändert,ewig,NGOs,aufwachen,gentechnisch,Nichtregierungsorganisation,Kennzeichnung,Klimaziel,darstellen,ansonsten,entfernen,Vorfeld,besseren,bezeichnen,Lösungsansatz,Monsanto,gegenwärtig,bemerkbar,bemerken,Direktkandidatin,Rüstungsexporte,Ungleichverteilung,Gemeinwohlökonomie
61,karlheinz-binner,Karlheinz Binner,ÖDP,Weiden,-797.0942,114.491,0.0,0.03881048050741398,0.0462794948705756,0.02757422261672508,0.03440502254438338,Ressourcenorientierung,Gebot,halten,rein,oberer,Flucht,Energieversorgung,Freihandelsabkommen,Asyl,egal,Einwanderung,daher,erster,zurückzu,christliches,monopolisieren,vorrang,diffarmiert,Ökosoziale,ressourcenmöglichkeiten,weitgehenden,bürokratischen,antasten,igeln,EU,wirtschaftlich,Lebensstil,armen,favorisieren,undemokratisch,Wirtschaftssystem,Kindererziehung,Kommission,Territorium,radikale,Grundwissen,statt,Grundhaltung,verbrauchen,Wende
62,frank-albrecht,Frank Albrecht,FDP,Duisburg II,-686.813,-744.0275,0.0898563339189836,0.07720950245398757,0.03972618360714732,0.0,0.03160882159096555,Duisburg,Sicherheit,Grundgesetz,Bildung,schrecklich,überfällige,Digitalisierung,Fluchtgrund,Sanierungen,Handlungsbedarf,Einwanderungs,Punktesystem,klären,Anschlag,Bundespolizei,aufheben,Bleibeperspektive,IT,vorsehen,solide,solange,Glasfaser,gewähren,sammeln,Gebäude,Verfolgung,Identität,Kooperationsverbot,Technik,Datum,Aufstieg,qualifiziert,entscheidend,Schüler,sogenannter,Polizist,Schlüssel,Lehrer,Asyl,individuell
63,saskia-jurgens,Saskia Jürgens,DIE LINKE,Aalen - Heidenheim,912.90314,473.7468,0.0017699563991572906,0.034572611781880085,0.014781002107933096,0.015686239475762916,0.1624784138003999,Geflüchteter,Abbau,Teufelskreis,Unterbringung,Fluchtursache,Geflüchtete,Integration,sodass,sowie,Mitmensch,Sozialleistung,1050,sozial,Euro,Produktion,Umsetzung,fehlen,Wohnungsbau,Konzern,Versorgung,ankommend,resultierend,ausbeuterisch,berauben,brennpunktschulen,münden,ausgelagert,aufbricht,solidarisch,Klimaveränderung,Aalen,maßgebliche,Jugendalter,Rentenformel,unsozialen,ausgerichtet,benötigt,ausbeuten,Massenproduktion,Neoliberalismus
64,josephine-ortleb,Josephine Ortleb,SPD,Saarbrücken,983.69415,-332.18213,0.01679627741234066,0.11219106754501026,0.04387537464439135,0.004287764771941454,0.06395919340875346,Frau,echt,Teilhabe,Gleichstellung,Pflege,Wandel,Gemeinwesen,Gewalt,ebenso,bedeuten,gute,beim,stark,branchenübergreifend,zukunftsfähiges,Ort,bringen,Schutz,wohnortnahen,Gastronomie,Schwimmbad,uneingeschränkte,Vollzeitarbeit,Vollzeitbeschäftigung,gemeinsam,zulasten,Arbeitsmarktpolitik,einstehen,geflüchtet,gemeinwesen,kennenlernen,gesamtgesellschaftlich,Garantie,Option,sexuell,sachgrundlos,Branche,bewältigen,gleichberechtigt,Mädchen
65,peter-pernsteiner,Peter Pernsteiner,FDP,Erding - Ebersberg,-604.391,327.07855,0.008211503460299323,0.0760483206911347,0.0568943599176757,0.01804823574251237,0.03595184893681735,dringend,versicherter,Gesundheitswesen,wohl,Medizin,Sicht,sogar,System,zusätzlich,Industrie,Klasse,sorgen,irgendwelche,angestellte,informationellen,immensen,deplatziert,Schieflage,erdrücken,hautnah,hemmungslos,verdeutlichen,Bildungsinhalt,leichtfertig,Akte,Gewerbebetrieb,Gymnasium,Richtlinie,ausbaden,üblich,hören,Persönlichkeitsrechte,inzwischen,Stillstand,bundesweite,gängeln,durchlässiges,optimal,Freizeit,verkommen
66,ralf-kapschack,Ralf Kapschack,SPD,Ennepe-Ruhr-Kreis II,1305.9742,-139.35634,0.015524675849033632,0.20150061178078668,0.023411506015195004,0.012169950464281102,0.17212091096360654,Euro,Million,000,erreichen,Monat,einzahlen,abhängen,Darum,lange,können,Grund,Rente,Unterstützung,Arbeit,Alter,zukunftsplan,neun,zentrales,fair,bekommen,liegen,schärfere,arbeiten,Lohn,gleich,Stadt,Erwerbstätigenversicherung,Fürsorge,verbesserte,arbeitslos,Sozialausgabe,Zukunftschance,selbstbestimmter,Geld,ansteigen,Erwerbsminderungsrente,Geflüchtete,Ausschuss,nützen,ausgeben
67,astrid-mannes,Dr. Astrid Mannes,CDU,Darmstadt,234.50006,-908.3788,0.0112264180611334,0.010906397172817814,0.036896042926308485,0.0,0.011019282347812,Daher,Verein,Darmstadt,kommunal,Ebene,ICE,Populismus,schlagen,Ehrenamt,Region,verschieden,weiterhin,Schwerpunkt,Herz,Heimat,Kommune,anschluss,ausbluten,Ort,Berlin,vielen,Bereich,finanziell,Förderung,inhaltlich,stärke,Schneller,Vereine,sichtbar,anderweitig,Christentum,Christlich,präsent,Rettungsdienst,Inneren,Wider,Bevölkerungsgruppe,Wahlkreis,Thema,Tisch
68,stefan-reckin,Stefan Reckin,DIE PARTEI,Oberhavel - Havelland II,-379.1997,16.559048,0.0,0.0,0.0444497469414938,0.0,0.0,schmierig,bedürftig,Mond,schießen,58,Regional,Leute,ablösen,riesig,PARTEI,Bedarf,verbieten,verteilen,Transparenz,Politiker,einzeln,wirklich,Wahlkreis,eigen,gewähltes,gewählt,gewähren,gewährleisten,gewiß,gewiss,gewöhnen,000,gewaltbereiten,gewerkschaftlich,gewaltsam,gewaltig,getrennt,gesundheitlich,gesunde,gesund,gesteuerte,gestern,gestalten,gespalten,gesichert
69,jens-low,Dipl.Ing.Forst(FH) Jens Löw,SPD,Schwarzwald-Baar,-573.977,-209.04662,0.0013247742974994785,0.03372165878869414,0.07075080045538194,0.027432912368665945,0.05839344459270275,europäisch,Einbeziehung,Bewusstsein,gemeinsam,zunehmend,bedeuten,regulierend,infrastrukturellen,tiergerechten,bedarfsgerechten,wohnortnah,anpassung,gewähltes,verantwortungsbewussten,Forstwirtschaft,Schwächeren,Sicherstellung,unumgänglich,27,Kapitalertrag,auskömmliche,sinkend,Gewerbe,orientiert,eingreifen,Bestandteil,Einkommensart,handlungsfähig,christlich,Mitgliedsstaat,Spitzensteuersatz,globalisiert,Steuersatz,unterer,Steuerreform,kalt,Nationalstaat,Freibetrag,Ansatz,Progression
70,thomas-dyhr,Thomas Dyhr,DIE GRÜNEN,Uckermark - Barnim I,330.39975,-62.90116,0.0,0.04717326841108137,0.02626732941435945,0.11479048652673444,0.04317306073789712,fair,Verlierer,statt,Gewinn,chemie,sam,nebenwirkungen,samen,Übernutzung,gemein,stemmen,Leistungs,Träger,verschonen,ewig,ge,vermögen,un,Medaille,entlohnen,Fairer,wirtschaften,Landschaft,streite,Start,Generationengerechtigkeit,Gentechnik,Risiko,Gemeinwesen,Last,leben,Kind,Reich,Arbeit,Klimawandel,verteilen,angemessen,Respekt,Seite,beteiligen
71,georg-tschammer-osten,Georg Friedrich Alexander Tschammer-Osten,Parteilos,Vorpommern-Rügen - Vorpommern-Greifswald I,785.7828,-57.13369,0.0,0.1157516034439005,0.0,0.0,0.0,fuer,getrennt,Eltern,homosexuelle,STOPPEN,Kind,sofort,gewählt,gewiß,gewähltes,gewinnen,gewerkschaftlich,gewaltsam,gewaltig,gewähren,gewaltbereiten,gewiss,gesunde,gewährleisten,gesund,gesteuerte,gestern,gestalten,gespalten,gesichert,gesetzlich,gesetzeswidrig,gesellschaftlich,geschützte,geschäftsmodell,geschweige,gesundheitlich,gewöhnen,gewünscht,gezielt,grundeinkommen,großzügig,großkonzerne,griechisch,grenzüberschreitend
72,hannes-draeger,Hannes Draeger,DIE LINKE,Steinfurt I - Borken I,771.2919,460.48782,0.008835875091389847,0.039863343957531855,0.008627135220607016,0.0,0.12074975905594992,Milliardär,reichen,soviel,umverteilt,36,aufwächst,kaputt,Pflegebereich,124,Tafel,Aufbruch,Münsterland,Muslim,Parole,Geld,anlegen,bunt,fünfter,Niedriglohnsektor,unerträglich,Hautfarbe,mächtige,superreiche,versuchen,spalten,halb,Sozialleistung,riesig,sparen,Agenda,anständig,Lassen,Hierfür,mittlerweile,reiche,kandidiere,2010,trotz,Menschheit,besitzen
